popularity,budget,revenue,original_title,director,runtime,genres,production_companies,vote_count,vote_average,release_year
0.914399,500000,10166459,Cyborg,Albert Pyun,86,Action|Science Fiction,Cannon Group|Golan-Globus,73,4.8,1989
0.8953899999999989,18000000,36602000,The 'Burbs,Joe Dante,101,Comedy|Horror|Thriller,Imagine Entertainment,157,6.4,1989
0.836515,11500000,57469467,Pet Sematary,Mary Lambert,103,Drama|Horror,Paramount Pictures,176,6.4,1989
0.737259,18000000,46908987,"See No Evil, Hear No Evil",Arthur Hiller,103,Crime|Comedy,TriStar Pictures,92,6.3,1989
0.724013,14000000,161001698,Born on the Fourth of July,Oliver Stone,145,Drama|War,Universal Pictures|Ixtlan,190,6.3,1989
0.7200810000000001,15000000,79258538,Uncle Buck,John Hughes,100,Comedy|Drama|Family,Universal Pictures|Hughes Entertainment,179,6.6,1989
0.6026130000000001,11000000,49797148,Major League,David S. Ward,107,Comedy,Paramount Pictures|Mirage Enterprises,110,6.5,1989
0.573045,6500000,30218387,Weekend at Bernie's,Ted Kotcheff,97,Comedy,Gladden Entertainment,104,6.2,1989
0.547658,18598420,78247647,K-9,Rod Daniel,101,Action|Adventure|Comedy|Crime,Universal Pictures,120,5.5,1989
0.5443819999999989,22500000,18671317,Casualties of War,Brian De Palma,113,Drama|History|War,Columbia Pictures Corporation,91,6.5,1989
0.498792,5000000,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,Rob Hedden,100,Horror|Thriller,Paramount Pictures|Sean S. Cunningham Films|Horror Inc.,85,4.7,1989
0.49423500000000004,31000000,74134790,Always,Steven Spielberg,122,Fantasy|Drama|Romance,Universal Pictures|Amblin Entertainment|United Artists,68,5.8,1989
0.48127600000000004,3000000,1145404,Miracle Mile,Steve De Jarnatt,87,Science Fiction|Thriller,Hemdale Film|Miracle Mile Productions Inc.,19,6.9,1989
0.4669,13800000,27100027,All Dogs Go to Heaven,Don Bluth|Gary Goldman|Dan Kuenster,89,Drama|Animation|Family|Comedy|Fantasy,Goldcrest Films International|Sullivan Bluth Studios,133,6.3,1989
0.45227799999999996,30000000,60864870,Harlem Nights,Eddie Murphy,116,Action|Comedy|Crime|Drama|Thriller,Paramount Pictures,41,5.9,1989
0.44835699999999995,19000000,110879513,Sea of Love,Harold Becker,113,Drama|Crime|Mystery,Universal Pictures Corporation,60,6.7,1989
0.438179,10000000,7825000,Dead Calm,Phillip Noyce,96,Crime|Thriller|Horror|Drama,Kennedy Miller Productions,70,6.3,1989
0.42306400000000005,5000000,16554699,Shocker,Wes Craven,109,Thriller|Comedy|Horror,Alive Films|Universal City Studios|Carolco International N.V.,37,5.9,1989
0.409695,7500000,145793296,Driving Miss Daisy,Bruce Beresford,99,Comedy|Drama,The Zanuck Company|Majestic Films International,181,6.9,1989
0.41591300000000003,19000000,18254702,Crimes and Misdemeanors,Woody Allen,104,Comedy|Drama,Orion Pictures|Jack Rollins & Charles H. Joffe Productions,86,6.9,1989
0.382943,30000000,45892212,Black Rain,Ridley Scott,125,Action|Thriller|Crime,Paramount Pictures,114,6.0,1989
0.337545,645180,14743391,My Left Foot: The Story of Christy Brown,Jim Sheridan,103,Drama,Ferndale Films|Granada Television|Radio TelefÃ­s Ã‰ireann (RTÃ‰),94,7.3,1989
0.307623,6500000,37295445,Do the Right Thing,Spike Lee,120,Crime|Drama,Universal Pictures,134,7.5,1989
0.26954,5000000,11642254,Halloween 5: The Revenge of Michael Myers,Dominique Othenin-Girard,96,Horror|Thriller,Trans Pacific Films,83,5.2,1989
0.2578,12000000,15942628,Next of Kin,John Irvin,108,Adventure|Drama|Action|Thriller,Lorimar Film Entertainment|Warner Bros.,24,5.0,1989
0.240681,15000000,30050028,Road House,Rowdy Herrington,114,Action|Thriller,United Artists|Star Partners II Ltd.|Silver Pictures,121,6.3,1989
0.233923,8045760,35150960,Fletch Lives,Michael Ritchie,95,Comedy|Crime|Mystery,Universal Pictures|Vincent Pictures,46,5.9,1989
0.19766,15000000,40590000,Three Fugitives,Francis Veber,96,Comedy,Touchstone Pictures|Silver Screen Partners IV,20,6.5,1989
0.188629,33000000,1132112,Valmont,MiloÅ¡ Forman,137,Drama|Romance,Renn Productions|Timothy Burrill Productions,24,6.6,1989
0.181067,2500000,4729352,Drugstore Cowboy,Gus Van Sant,100,Crime|Drama,Avenue Pictures Productions,50,6.8,1989
0.178696,6000000,14278900,The Wizard,Todd Holland,100,Adventure|Comedy|Drama|Family|Romance,Universal Pictures,36,6.5,1989
0.114027,7000000,793775,Little Monsters,Richard Greenberg,102,Adventure|Fantasy|Comedy|Family,Metro-Goldwyn-Mayer (MGM),26,5.7,1989
3.852269,25000000,377350553,Beauty and the Beast,Gary Trousdale|Kirk Wise,84,Romance|Family|Animation|Fantasy|Music,Walt Disney Pictures|Walt Disney Animation Studios|Silver Screen Partners IV,1703,7.3,1991
3.584406,100000000,520000000,Terminator 2: Judgment Day,James Cameron,137,Action|Thriller|Science Fiction,Lightstorm Entertainment|Pacific Western|Canal+|Carolco Pictures|T2 Productions,2836,7.5,1991
2.326917,70000000,300854823,Hook,Steven Spielberg,144,Adventure|Fantasy|Comedy|Family,Amblin Entertainment|TriStar Pictures,834,6.5,1991
1.606765,48000000,390493908,Robin Hood: Prince of Thieves,Kevin Reynolds,143,Adventure|Drama|Action|Romance,Warner Bros.|Morgan Creek Productions,518,6.5,1991
1.301458,30000000,15556340,Highlander II: The Quickening,Russell Mulcahy,91,Action|Fantasy|Science Fiction,Lamb Bear Entertainment,93,4.8,1991
1.287839,35000000,182300000,Cape Fear,Martin Scorsese,128,Crime|Thriller,Universal Pictures|Amblin Entertainment|Cappa Productions|Tribeca Productions,289,6.9,1991
1.28293,27000000,96900000,Star Trek VI: The Undiscovered Country,Nicholas Meyer,113,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,237,6.6,1991
1.259634,23000000,86930411,The Naked Gun 2Â½: The Smell of Fear,David Zucker,85,Action|Comedy|Crime,Paramount Pictures,257,6.5,1991
1.231168,24000000,83531958,Point Break,Kathryn Bigelow,120,Action|Thriller|Crime,Largo Entertainment|JVC Entertainment Networks,468,6.7,1991
1.0200690000000001,75000000,152368585,Backdraft,Ron Howard,137,Action|Crime|Drama|Mystery|Thriller,Universal Pictures|Trilogy Entertainment Group|Imagine Films Entertainment,193,6.2,1991
0.983036,30000000,191502426,The Addams Family,Barry Sonnenfeld,99,Comedy|Family|Fantasy,Paramount Pictures|Orion Pictures|Scott Rudin Productions,414,6.6,1991
0.9772430000000001,65000000,17218080,Hudson Hawk,Michael Lehmann,100,Action|Adventure|Comedy,TriStar Pictures|Silver Pictures,155,5.6,1991
0.963521,42000000,62000000,The Rocketeer,Joe Johnston,108,Action|Adventure|Science Fiction|Family,Walt Disney Pictures,149,6.3,1991
0.9158040000000001,16000000,45361000,Thelma & Louise,Ridley Scott,130,Drama|Thriller|Crime|Adventure,Metro-Goldwyn-Mayer (MGM),375,7.0,1991
0.816448,38000000,34416893,The Doors,Oliver Stone,140,Drama|Music,Imagine Entertainment|Ixtlan Productions|Carolco Pictures|Bill Graham Films,129,6.5,1991
0.799449,25000000,78,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,88,Science Fiction|Adventure|Action|Comedy|Family,New Line Cinema|Golden Harvest Company,161,6.0,1991
0.764796,40000000,8479793,Nothing but Trouble,Dan Aykroyd,94,Comedy|Adventure,Warner Bros.|Applied Action,36,5.3,1991
0.695385,19000000,272742922,The Silence of the Lambs,Jonathan Demme,118,Crime|Drama|Thriller,Orion Pictures|Strong Heart/Demme Production,2679,7.9,1991
0.693523,9000000,6153939,Barton Fink,Joel Coen,116,Comedy|Drama,Working Title Films|Circle Films,201,7.0,1991
0.689242,11000000,34872033,Freddy's Dead: The Final Nightmare,Rachel Talalay,89,Horror|Thriller|Comedy,New Line Cinema,141,5.4,1991
0.662297,29000000,59509925,The Last Boy Scout,Tony Scott,105,Adventure|Action|Comedy|Thriller,Geffen Pictures|Silver Pictures|Warner Bros.,274,6.4,1991
0.658866,40000000,205405498,JFK,Oliver Stone,189,Drama|Thriller|History,Camelot Productions|Canal Plus Group|Ixtlan Productions,258,7.2,1991
0.649755,6500000,57504069,Boyz n the Hood,John Singleton,112,Crime|Drama,Columbia Pictures Corporation,168,7.3,1991
0.63395,23000000,7434726,Harley Davidson and the Marlboro Man,Simon Wincer,98,Action|Thriller,Metro-Goldwyn-Mayer (MGM)|Krisjair|Laredo,44,6.4,1991
0.627123,15000000,30102717,Double Impact,Sheldon Lettich,110,Thriller|Action|Crime|Drama,Stone Group Pictures,113,5.1,1991
0.601417,35000000,63710000,What About Bob?,Frank Oz,100,Comedy,Touchwood Pacific Partners 1|Touchstone Pictures,128,6.8,1991
0.583385,13000000,20560255,Child's Play 3,Jack Bender,90,Horror,Universal Pictures,114,5.5,1991
0.5332279999999989,26000000,124033791,City Slickers,Ron Underwood,112,Action|Adventure|Comedy|Drama|Western,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,114,6.1,1991
0.5144890000000001,26000000,181096164,Hot Shots!,Jim Abrahams,84,Action|Comedy|War,Twentieth Century Fox Film Corporation,313,6.2,1991
0.48393100000000006,11000000,2807854,Return to the Blue Lagoon,William A. Graham,98,Drama|Adventure|Romance,Columbia Pictures Corporation,78,5.0,1991
0.47491099999999997,11000000,119418501,Fried Green Tomatoes,Jon Avnet,130,Drama|Comedy,Universal Pictures,134,7.3,1991
0.44939700000000005,8000000,2275557,Showdown in Little Tokyo,Mark L. Lester,79,Action|Thriller,Warner Bros.,39,5.4,1991
0.44651499999999994,19000000,174999005,Sleeping with the Enemy,Joseph Ruben,99,Crime|Thriller,Twentieth Century Fox Film Corporation,114,6.1,1991
0.44464,18000000,11657385,Rock-A-Doodle,Don Bluth|Gary Goldman,77,Comedy|Family|Animation|Fantasy|Music,Goldcrest Films International|Sullivan Bluth Studios,21,5.3,1991
0.386486,24000000,41895491,The Fisher King,Terry Gilliam,137,Drama|Comedy,TriStar Pictures,158,6.8,1991
0.376137,10000000,25196249,Don't Tell Mom the Babysitter's Dead,Stephen Herek,105,Comedy|Family,Warner Bros. Pictures|Outlaw Productions|HBO Pictures,48,5.9,1991
0.26744,14000000,2735731,Shadows and Fog,Woody Allen,85,Thriller|Comedy,Orion Pictures,26,6.0,1991
0.369101,30000000,49114016,Bugsy,Barry Levinson,134,Drama|Crime,TriStar Pictures|Baltimore Pictures,41,5.7,1991
0.363923,6000000,1193062,Cool as Ice,David Kellogg,91,Drama|Action|Comedy|Music|Romance,Universal Pictures|Alive Films|Koppelmann/Bandier-Carnegie Pictures|Capella,14,3.9,1991
0.30493200000000004,14000000,39673161,Out for Justice,John Flynn,91,Action|Thriller|Crime,Warner Bros.|Arnold Kopelson Productions|Seagal/Nasso Productions,44,5.6,1991
0.350342,30000000,74787599,The Prince of Tides,Barbra Streisand,132,Drama|Romance,Columbia Pictures,18,5.9,1991
0.329328,14000000,32482682,Jungle Fever,Spike Lee,132,Drama|Romance,Universal Pictures,34,5.5,1991
0.261842,8500000,47624253,New Jack City,Mario Van Peebles,97,Thriller|Crime|Drama,"Warner Bros.|Jackson/McHenry Company,The|Jacmac Films",58,6.0,1991
0.27578600000000003,8000000,10400000,A Rage in Harlem,Bill Duke,115,Crime|Comedy,Miramax Films|Palace Pictures,10,6.0,1991
0.263047,35000000,23562716,Oscar,John Landis,109,Action|Comedy|Thriller|Family,Touchstone Pictures|Silver Screen Partners IV|Joseph S. Vecchio Entertainment,77,6.3,1991
0.211558,23000000,20246790,Mobsters,Michael Karbelnikoff,104,Drama|Action|Thriller|Crime,Universal Pictures,15,6.0,1991
0.192123,22000000,11511031,Shattered,Wolfgang Petersen,98,Mystery|Thriller,Palace Pictures|Metro-Goldwyn-Mayer (MGM),11,6.5,1991
0.191606,14000000,34793160,White Fang,Randal Kleiser,107,Action|Adventure|Drama|Family,Walt Disney Pictures|Silver Screen Partners IV|Hybrid Productions Inc.,59,6.5,1991
0.172296,17000000,4603929,Dutch,Peter Faiman,107,Comedy,Twentieth Century Fox Film Corporation|Hughes Entertainment,25,6.6,1991
0.1523,13000000,3752426,Mannequin Two: On the Move,Stewart Raffill,95,Fantasy|Comedy|Science Fiction|Romance,Gladden Entertainment,11,4.8,1991
3.7774410000000005,28000000,140767956,Die Hard,John McTiernan,131,Action|Thriller,Twentieth Century Fox Film Corporation|Gordon Company|Silver Pictures,2800,7.2,1988
2.1506819999999998,18000000,151668774,Big,Penny Marshall,104,Fantasy|Drama|Comedy|Romance|Family,Gracie Films|Twentieth Century Fox Film Corporation|American Entertainment Partners II L.P.,564,6.7,1988
1.9058830000000002,12000000,78756177,The Naked Gun: From the Files of Police Squad!,David Zucker,85,Action|Comedy|Crime,Paramount Pictures,543,6.8,1988
1.651962,8000000,22433275,License to Drive,Greg Beeman,90,Comedy|Family,20th Century Fox|Davis Entertainment,52,6.2,1988
1.628865,15000000,73326666,Beetlejuice,Tim Burton,92,Fantasy|Comedy,"Geffen Pictures|Geffen Company, The",739,7.0,1988
1.4598209999999898,25000000,354825435,Rain Man,Barry Levinson,133,Drama,United Artists|Star Partners II Ltd.,934,7.4,1988
1.3925809999999899,1500000,11806119,Bloodsport,Newt Arnold,92,Action,Cannon Films,180,6.4,1988
1.279955,39000000,288752301,Coming to America,John Landis,116,Comedy|Romance,Paramount Pictures|Eddie Murphy Productions,500,6.4,1988
1.183033,63000000,189015611,Rambo III,Peter MacDonald,102,Action|Adventure|Thriller|War,TriStar Pictures|Carolco Pictures,385,5.7,1988
1.144528,15000000,216614388,Twins,Ivan Reitman,107,Comedy|Drama,Universal Pictures,287,5.5,1988
1.1155979999999999,70000000,329803958,Who Framed Roger Rabbit,Robert Zemeckis,104,Fantasy|Animation|Comedy|Crime|Family,Amblin Entertainment|Silver Screen Partners III|Touchstone Pictures|Walt Disney Feature Animation,723,6.9,1988
1.1011030000000002,12300000,84460846,The Land Before Time,Don Bluth,69,Animation|Adventure|Family,Universal Pictures|Amblin Entertainment|Sullivan Bluth Studios|U-Drive Productions,340,6.9,1988
1.0798860000000001,20000000,171504781,Cocktail,Roger Donaldson,104,Drama|Romance,Touchstone Pictures,175,5.5,1988
0.891508,9000000,44196684,Child's Play,Tom Holland,87,Horror|Thriller,United Artists,254,6.2,1988
0.869474,35000000,57269863,Willow,Ron Howard,126,Adventure|Drama|Action,Lucasfilm|Metro-Goldwyn-Mayer (MGM)|Imagine Films Entertainment,250,6.7,1988
0.78304,7000000,72500000,A Nightmare on Elm Street 4: The Dream Master,Renny Harlin,99,Horror|Thriller,New Line Cinema,135,5.9,1988
0.75639,7000000,50888000,Bull Durham,Ron Shelton,108,Comedy|Romance,Orion Pictures|The Mount Company,81,6.3,1988
0.753578,29000000,34994648,Red Heat,Walter Hill,104,Comedy|Action|Crime,TriStar Pictures|Oak Pictures|Carolco Entertainment|Lone Wolf,172,5.6,1988
0.7273970000000001,7500000,62493712,A Fish Called Wanda,Charles Crichton,108,Comedy|Crime,Metro-Goldwyn-Mayer (MGM)|Prominent Features,270,6.8,1988
0.669161,19000000,8247943,The Blob,Chuck Russell,95,Horror|Science Fiction,TriStar Pictures|Palisades California Inc.,65,6.0,1988
0.657109,17500000,25024919,Cocoon: The Return,Daniel Petrie,116,Comedy|Drama|Science Fiction,Twentieth Century Fox Film Corporation|Zanuck/Brown Productions,46,5.7,1988
0.5887560000000001,15000000,34604000,Mississippi Burning,Alan Parker,128,Thriller|Crime|Drama,Orion Pictures|Metro-Goldwyn-Mayer (MGM),144,7.1,1988
0.572843,28000000,103173635,Working Girl,Mike Nichols,114,Comedy|Drama|Romance,20th Century Fox,116,6.4,1988
0.540362,4000000,13008928,They Live,John Carpenter,94,Action|Horror|Science Fiction|Thriller,Universal Pictures|Alive Films|Larry Franco Productions,229,6.9,1988
0.5385220000000001,3000000,7282851,Phantasm II,Don Coscarelli,97,Action|Horror|Science Fiction|Thriller,Universal Pictures|Spacegate Productions|Starway International Inc.,25,6.1,1988
0.513842,5000000,17768757,Halloween 4: The Return of Michael Myers,Dwight H. Little,88,Horror|Thriller,Dimension Films,92,5.9,1988
0.49929799999999996,7000000,20256975,Action Jackson,Craig R. Baxley,96,Action|Adventure|Comedy|Crime|Drama,Silver Pictures|Lorimar Motion Pictures,22,5.4,1988
0.497587,10000000,21486757,Married to the Mob,Jonathan Demme,104,Action|Comedy|Thriller|Crime|Romance,Orion Pictures|Mysterious Arts|Orion Pictures Corporation,25,6.0,1988
0.48513599999999996,2800000,19170001,Friday the 13th Part VII: The New Blood,John Carl Buechler,88,Horror|Thriller,Paramount Pictures,81,5.4,1988
0.481627,14000000,34670720,Dangerous Liaisons,Stephen Frears,119,Drama|Romance,Lorimar Film Entertainment|Warner Bros.|NFH Productions,124,6.7,1988
0.480782,20000000,13854000,My Stepmother is an Alien,Richard Benjamin,108,Comedy|Science Fiction,Weintraub Entertainment Group|The Catalina Production Group,65,5.6,1988
0.469728,20000000,17637950,Frantic,Roman Polanski,120,Thriller|Action|Crime|Drama|Mystery,The Mount Company|Warner Bros.,87,6.4,1988
0.41036999999999996,6200000,9205924,Return of the Living Dead Part II,Ken Wiederhorn,89,Comedy|Horror,Greenfox,35,6.1,1988
0.38461799999999996,10500000,14144000,Poltergeist III,Gary Sherman,98,Horror|Thriller,Metro-Goldwyn-Mayer (MGM),58,4.4,1988
0.370575,30000000,38413606,Midnight Run,Martin Brest,126,Adventure|Comedy|Crime,Universal Pictures|City Light Films,105,6.9,1988
0.35674,7500000,18869631,Above the Law,Andrew Davis,99,Action|Adventure|Drama|Thriller,Warner Bros.,67,5.9,1988
0.35363,7000000,8373585,The Last Temptation of Christ,Martin Scorsese,164,Drama,Universal Pictures|Cineplex-Odeon Films,76,6.7,1988
0.336536,1300000,354704,Prison,Renny Harlin,102,Crime|Drama|Horror|Thriller,Empire Pictures,11,6.8,1988
0.320295,24000000,43455230,The Great Outdoors,Howard Deutch,91,Comedy,Universal Pictures|Hughes Entertainment,65,6.2,1988
0.288071,13000000,8038508,Dead Ringers,David Cronenberg,115,Drama|Horror|Thriller,TÃ©lÃ©film Canada|Morgan Creek Productions|Mantle Clinic II,65,6.9,1988
0.28514,6000000,28202109,Ernest Saves Christmas,John R. Cherry III,95,Comedy|Family,Touchstone Pictures,23,5.2,1988
0.265664,4000000,9797098,Bad Dreams,Andrew Fleming,86,Horror|Thriller,No Frills Film Production,11,4.9,1988
0.254085,1200000,3109904,Night of the Demons,Kevin Tenney,90,Horror,Republic Pictures|Meridian Productions|Paragon Arts International,30,5.4,1988
0.246182,4000000,3468572,Talk Radio,Oliver Stone,110,Drama,Cineplex-Odeon Films|Ten-Four Productions,16,5.5,1988
0.407649,10000000,3916303,Earth Girls Are Easy,Julien Temple,100,Music|Comedy|Drama|Romance|Science Fiction,De Laurentiis Entertainment Group (DEG)|Kestrel Films|Earth Girls,43,5.5,1988
0.200403,15000000,21032267,Punchline,David Seltzer,123,Comedy|Drama,Columbia Pictures,19,5.1,1988
0.199235,4500000,3813293,Critters 2,Mick Garris,86,Thriller|Comedy|Horror|Science Fiction,New Line Cinema|Sho Films,40,4.5,1988
0.18872,7000000,5344577,Monkey Shines,George A. Romero,113,Thriller|Drama|Horror|Science Fiction,Orion Pictures,17,6.0,1988
0.167846,7000000,19595031,The Serpent and the Rainbow,Wes Craven,98,Horror|Thriller,Universal Pictures,37,5.7,1988
0.15554300000000001,6000000,46616067,Colors,Dennis Hopper,120,Action|Crime|Drama,Orion Pictures,36,6.4,1988
0.154945,20000000,51684798,Biloxi Blues,Mike Nichols,106,Comedy|Drama|Romance,Universal Pictures|Rastar Pictures,24,6.4,1988
0.149591,2000000,725131,Vampire's Kiss,Robert Bierman,103,Comedy|Fantasy|Horror,Hemdale Film Corporation|Magellan Pictures,28,5.5,1988
0.117336,2500000,1189315,The Lair of the White Worm,Ken Russell,93,Comedy|Horror,White Lair,19,5.4,1988
0.077948,15000000,6908797,A Cry in the Dark,Fred Schepisi,120,Drama|Foreign,Warner Bros.|Golan-Globus Productions|Cannon Entertainment|Cinema Verity,16,5.5,1988
